-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2021 
Location: Latitude  -30.0   Longitude 50.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.0 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                    MERRA-2 Surface Pressure (kPa) 
TS                    MERRA-2 Earth Skin Temperature (C) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
WD50M                 MERRA-2 Wind Direction at 50 Meters (Degrees) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
T2MDEW                MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M_RANGE             MERRA-2 Temperature at 2 Meters Range (C) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN             MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS50M_MAX             MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN             MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS10M_RANGE           MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M_RANGE           MERRA-2 Wind Speed at 50 Meters Range (m/s) 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
TS,2014,23.96,25.58,25.97,24.13,22.75,21.5,19.92,19.24,19.76,21.36,22.26,24.48,22.56
TS,2015,24.8,25.27,24.98,24.17,22.53,21.15,20.05,20.05,19.76,21.37,21.62,23.42,22.41
TS,2016,24.45,25.23,25.31,24.37,22.38,20.9,19.61,19.33,19.87,20.96,22.3,24.12,22.39
TS,2017,25.95,26.23,25.93,25.29,22.96,21.45,20.1,19.35,19.37,20.28,21.88,23.14,22.64
TS,2018,23.25,23.55,24.6,24.12,23.56,21.93,20.29,19.51,20.98,21.06,21.72,24.36,22.4
TS,2019,25.39,23.97,25.84,24.96,22.39,20.55,20.36,20.17,20.27,20.54,21.36,23.15,22.4
TS,2020,24.1,24.28,23.72,22.91,21.44,20.17,19.67,19.0,18.76,19.28,21.3,23.28,21.48
TS,2021,25.44,25.77,25.69,24.37,22.4,20.51,19.85,19.76,20.28,19.58,21.27,23.15,22.32
T2M,1981,25.12,25.1,24.08,22.76,20.55,19.37,17.88,18.05,18.93,18.46,20.35,21.89,21.02
T2M,1982,23.09,23.6,23.85,22.51,20.66,19.9,19.15,18.53,18.28,18.88,19.73,22.03,20.84
T2M,1983,22.98,24.17,24.87,22.61,21.24,20.12,19.07,18.66,18.65,18.96,19.57,22.06,21.06
T2M,1984,21.94,23.17,22.68,22.49,21.42,20.27,18.99,18.48,17.39,19.08,20.25,23.33,20.79
T2M,1985,23.87,24.19,23.62,22.76,21.07,19.38,18.54,18.92,19.46,20.0,20.52,21.51,21.14
T2M,1986,23.82,23.82,24.83,23.02,21.3,18.93,18.08,17.96,17.88,19.01,19.07,22.41,20.83
T2M,1987,23.28,23.58,23.51,22.79,21.21,18.64,18.83,18.32,18.07,18.9,21.03,22.69,20.89
T2M,1988,23.98,23.97,23.84,23.4,20.82,19.71,19.65,18.65,18.4,20.42,20.07,20.53,21.11
T2M,1989,23.1,21.82,22.8,21.83,20.48,19.52,18.49,19.35,18.73,19.87,19.93,21.9,20.65
T2M,1990,23.34,23.51,23.45,22.66,20.79,20.55,18.49,18.89,19.26,20.18,20.86,22.17,21.16
T2M,1991,23.9,24.87,24.95,22.75,21.27,19.42,19.19,18.07,19.59,19.08,20.27,20.58,21.14
T2M,1992,22.78,23.73,23.62,22.89,21.55,19.68,18.53,17.57,18.59,19.74,21.15,23.7,21.12
T2M,1993,24.6,24.63,23.18,22.98,21.79,18.92,18.55,18.11,17.99,18.55,19.49,22.45,20.92
T2M,1994,22.43,22.07,22.37,21.22,19.74,19.2,17.9,17.88,17.83,18.52,19.83,22.58,20.12
T2M,1995,23.81,24.03,22.3,21.85,20.45,18.9,18.71,18.56,19.37,20.52,20.4,20.8,20.79
T2M,1996,23.99,24.1,23.75,22.55,21.15,19.51,18.63,18.66,18.95,19.92,21.35,22.69,21.26
T2M,1997,24.51,24.82,24.09,22.4,20.96,20.31,18.67,18.92,19.23,19.69,19.4,21.39,21.18
T2M,1998,23.95,24.08,22.91,22.44,21.19,19.66,18.69,18.05,18.57,18.69,20.7,22.94,20.97
T2M,1999,24.5,25.01,24.31,22.61,20.91,20.08,18.33,18.98,18.73,18.19,21.12,22.31,21.23
T2M,2000,23.05,23.64,24.46,23.15,21.62,19.82,18.97,18.49,18.28,19.15,21.37,23.14,21.26
T2M,2001,23.97,24.61,24.6,22.91,21.41,19.22,18.58,19.0,19.44,19.85,20.8,22.26,21.37
T2M,2002,22.8,24.19,23.1,21.16,20.38,18.94,19.01,18.99,19.6,20.04,20.19,21.26,20.79
T2M,2003,23.58,24.52,24.8,23.12,21.56,19.32,18.57,18.24,19.54,19.17,20.29,22.73,21.27
T2M,2004,24.46,23.85,24.53,24.01,21.26,19.23,19.31,19.5,19.98,19.69,21.12,22.88,21.65
T2M,2005,23.53,24.38,23.51,22.37,21.27,20.26,18.85,19.58,19.88,20.3,21.37,22.58,21.48
T2M,2006,24.33,24.96,25.16,22.77,21.15,20.27,19.37,18.99,18.72,19.94,21.67,24.01,21.76
T2M,2007,25.05,25.84,24.61,23.58,22.01,19.8,19.01,18.91,19.07,19.48,20.87,22.27,21.69
T2M,2008,24.38,24.05,23.63,22.28,20.8,19.56,18.58,18.36,19.54,20.42,20.46,22.26,21.19
T2M,2009,22.71,23.98,24.61,22.22,21.12,20.33,18.37,18.44,19.55,19.45,19.73,21.92,21.01
T2M,2010,22.79,23.31,23.3,22.8,21.83,19.89,18.61,18.68,18.29,19.23,21.21,22.62,21.03
T2M,2011,24.8,23.31,23.68,22.87,20.93,20.56,18.33,18.25,18.91,19.08,20.58,21.15,21.02
T2M,2012,23.05,24.48,24.76,23.15,21.42,20.18,19.92,20.06,19.43,20.04,19.77,21.71,21.49
T2M,2013,24.17,23.71,23.68,22.31,20.56,19.47,18.49,18.35,19.52,18.87,20.26,20.83,20.83
T2M,2014,23.42,24.4,24.46,22.89,21.01,19.9,18.65,18.35,18.66,19.87,20.68,23.14,21.27
T2M,2015,23.58,24.49,23.87,22.72,21.25,19.76,18.69,18.9,18.81,20.87,20.73,22.64,21.34
T2M,2016,23.42,24.08,23.84,22.61,20.08,19.63,18.88,18.52,19.34,20.23,21.04,23.09,21.23
T2M,2017,25.37,25.06,24.74,23.51,21.65,20.33,18.97,18.5,18.29,19.73,20.68,21.8,21.53
T2M,2018,22.42,22.33,23.8,22.7,21.84,20.44,18.62,19.28,20.46,19.66,20.59,23.0,21.26
T2M,2019,24.35,23.07,24.15,23.33,21.11,19.55,19.09,19.07,18.62,19.74,20.19,21.48,21.14
T2M,2020,22.82,23.64,22.63,21.75,20.35,19.19,18.27,18.35,18.08,18.23,20.54,22.19,20.49
T2M,2021,24.51,25.38,24.22,22.66,21.29,19.36,19.14,18.44,19.18,18.75,20.23,22.29,21.26
WD10M,1981,41.31,61.31,94.25,102.5,118.81,211.69,84.31,2.06,59.69,158.38,83.75,92.94,81.5
WD10M,1982,97.75,81.06,84.75,85.19,103.88,61.62,70.38,73.19,107.31,73.75,98.62,57.25,83.75
WD10M,1983,87.75,101.62,77.0,83.81,52.94,75.12,82.69,67.88,34.38,89.81,112.69,97.62,84.38
WD10M,1984,108.94,99.62,79.5,73.56,43.5,74.44,59.81,42.62,93.06,52.19,82.88,3.12,77.06
WD10M,1985,92.88,103.94,70.38,91.81,25.44,72.62,43.88,75.31,53.69,56.38,91.81,76.75,77.12
WD10M,1986,87.62,71.69,50.25,88.56,334.62,209.88,50.81,56.06,110.56,75.94,80.5,71.75,73.44
WD10M,1987,103.19,108.38,82.69,106.06,110.56,102.0,75.62,67.88,89.56,77.75,74.94,51.62,88.12
WD10M,1988,91.75,91.81,97.31,70.5,65.19,248.56,17.56,238.69,1.38,37.31,91.88,109.38,79.75
WD10M,1989,87.06,125.12,78.88,93.19,75.62,22.94,66.19,28.62,33.25,61.56,78.81,76.94,72.69
WD10M,1990,84.81,94.56,88.81,76.56,96.56,337.88,94.62,72.75,359.38,8.69,48.31,71.62,69.0
WD10M,1991,66.19,66.06,85.0,85.31,97.5,88.44,358.31,1.19,4.81,71.25,64.69,126.44,72.44
WD10M,1992,101.38,101.25,81.56,72.12,32.94,21.62,305.75,88.56,34.88,41.12,62.19,14.25,62.75
WD10M,1993,12.06,112.75,83.69,68.0,53.44,161.5,79.06,85.94,66.56,74.56,82.5,45.38,76.88
WD10M,1994,89.88,122.69,92.88,98.12,120.0,332.44,59.81,49.94,44.88,90.25,22.31,44.62,82.06
WD10M,1995,91.94,104.75,104.69,74.56,83.5,106.88,25.19,58.38,39.25,17.31,71.88,118.31,78.12
WD10M,1996,78.44,74.56,79.56,98.81,70.69,251.0,77.44,355.56,26.38,41.06,60.19,84.25,69.0
WD10M,1997,70.69,67.75,106.38,74.81,80.5,36.31,86.31,44.06,69.94,50.75,140.88,73.0,71.38
WD10M,1998,64.19,109.31,85.56,88.31,55.88,259.94,77.06,58.88,36.19,80.94,53.44,74.88,73.94
WD10M,1999,63.06,55.19,101.44,97.12,264.25,297.19,76.88,50.88,53.31,118.19,51.75,77.12,73.81
WD10M,2000,92.62,89.12,52.56,84.19,62.44,98.69,67.81,59.5,23.62,76.06,55.06,53.69,70.81
WD10M,2001,96.12,54.06,73.81,88.12,83.25,103.81,87.5,36.56,39.0,66.38,66.06,66.19,71.25
WD10M,2002,104.38,67.44,102.0,96.38,73.12,58.94,46.38,58.31,29.19,65.69,95.0,96.56,75.62
WD10M,2003,84.0,83.81,66.19,90.06,82.31,134.56,248.69,47.56,41.06,71.69,49.31,84.19,76.75
WD10M,2004,87.12,111.38,73.44,71.56,76.62,79.12,41.56,36.38,6.44,67.81,69.81,88.0,74.19
WD10M,2005,107.06,117.69,108.88,101.88,74.44,29.06,247.62,21.94,33.69,55.19,49.88,347.62,72.06
WD10M,2006,62.31,75.06,87.69,92.31,69.88,55.25,46.88,42.44,49.94,59.31,73.38,35.06,64.12
WD10M,2007,66.88,82.12,9.19,60.94,306.5,149.88,326.31,0.75,49.88,66.94,63.88,74.88,60.69
WD10M,2008,55.75,91.88,97.0,81.88,129.0,66.75,80.56,29.12,41.44,66.75,92.31,70.69,74.62
WD10M,2009,106.0,97.5,72.88,122.06,56.0,27.69,106.81,68.56,35.38,70.25,117.0,66.81,77.25
WD10M,2010,108.44,98.88,91.81,52.56,85.56,100.38,98.06,58.06,276.25,84.75,58.81,113.5,87.69
WD10M,2011,72.31,113.44,91.94,89.44,68.62,314.06,187.88,86.75,356.5,56.62,69.81,89.38,83.38
WD10M,2012,79.56,99.94,66.81,84.94,76.0,359.56,29.0,20.38,48.5,90.75,93.19,82.06,69.62
WD10M,2013,65.5,98.0,94.06,78.5,131.81,354.25,170.44,46.12,343.81,81.88,91.69,106.88,80.81
WD10M,2014,73.31,84.31,99.12,58.0,246.88,300.19,6.12,28.75,79.31,72.69,95.88,68.31,68.94
WD10M,2015,102.88,68.44,75.0,111.62,68.19,91.94,17.0,30.75,63.25,42.81,68.5,73.81,74.38
WD10M,2016,104.5,86.94,75.88,83.19,140.69,61.81,67.88,66.69,39.38,26.62,10.19,45.06,71.56
WD10M,2017,33.44,95.69,95.75,97.31,61.5,53.0,90.0,77.12,93.69,25.88,61.69,92.38,75.12
WD10M,2018,97.62,121.88,95.88,82.69,83.0,40.56,124.19,337.88,23.31,88.19,91.25,97.06,86.44
WD10M,2019,67.38,91.25,113.81,81.25,88.19,83.94,308.5,339.62,80.19,48.94,106.0,92.38,82.19
WD10M,2020,102.81,83.75,107.62,78.94,83.0,87.81,234.94,340.5,101.69,104.12,46.06,62.5,85.06
WD10M,2021,70.5,66.5,97.44,79.88,43.19,83.81,67.31,48.56,55.5,112.12,151.56,69.31,75.31
WD50M,1981,39.75,59.88,93.06,101.19,117.5,227.94,40.62,0.81,54.0,163.0,79.44,87.94,77.19
WD50M,1982,96.0,79.5,83.88,84.38,102.38,59.75,66.44,70.5,106.0,66.44,93.5,55.81,81.62
WD50M,1983,86.69,100.75,76.12,81.88,49.75,73.5,78.0,57.88,31.94,87.69,109.38,96.31,82.06
WD50M,1984,107.69,98.38,77.94,71.31,41.62,72.75,56.81,37.56,89.62,50.5,78.5,1.5,74.81
WD50M,1985,92.44,104.0,68.06,90.12,14.38,68.62,39.75,72.94,51.62,55.31,90.5,74.38,75.06
WD50M,1986,85.69,70.94,49.81,87.88,331.88,212.62,37.5,54.06,104.94,72.62,77.31,70.31,71.12
WD50M,1987,99.38,107.5,81.62,104.62,100.25,96.56,72.94,64.06,82.31,69.0,72.5,43.19,84.31
WD50M,1988,90.12,90.88,96.38,66.88,57.19,272.44,15.31,246.88,355.75,34.56,88.56,105.94,74.69
WD50M,1989,84.56,124.88,77.81,92.44,73.44,19.88,62.75,27.69,30.31,59.19,74.5,74.88,70.19
WD50M,1990,83.0,93.62,86.75,74.94,74.56,338.31,91.44,71.25,358.31,5.69,42.88,68.25,65.88
WD50M,1991,64.38,65.44,83.44,84.31,96.12,84.81,356.5,355.75,2.25,68.06,60.31,124.62,69.25
WD50M,1992,99.31,100.75,80.31,70.0,28.0,16.69,305.31,84.56,33.38,38.62,59.0,13.94,60.31
WD50M,1993,11.0,112.06,82.25,67.06,51.38,163.31,77.25,80.31,64.44,72.44,79.25,42.56,74.56
WD50M,1994,87.75,121.19,92.12,96.94,118.62,333.0,53.88,45.38,32.44,86.75,17.0,42.06,78.0
WD50M,1995,90.5,103.94,103.62,71.12,82.0,102.69,21.62,55.75,37.5,15.44,67.19,116.0,75.06
WD50M,1996,77.25,73.69,77.31,97.06,68.81,272.12,73.81,354.81,17.31,38.88,54.31,82.56,65.81
WD50M,1997,69.94,66.62,105.19,72.5,78.12,34.88,82.06,40.06,62.81,44.62,141.69,68.12,68.31
WD50M,1998,62.81,108.69,84.06,87.06,53.44,269.81,73.88,55.38,32.44,74.25,50.44,71.62,70.94
WD50M,1999,61.62,53.75,100.81,96.31,271.06,298.69,75.44,48.94,47.88,116.44,50.5,74.69,71.31
WD50M,2000,92.12,88.5,51.81,82.62,60.75,95.69,65.56,56.19,19.5,73.62,53.88,51.94,69.06
WD50M,2001,95.25,52.75,71.56,86.94,79.69,102.44,82.31,34.12,35.56,63.81,64.31,59.0,68.5
WD50M,2002,103.62,65.94,100.81,95.25,70.56,54.75,43.19,57.38,27.44,60.5,90.31,95.31,73.44
WD50M,2003,82.38,82.75,65.38,88.69,80.81,135.94,254.44,44.0,38.12,65.94,43.88,81.06,74.06
WD50M,2004,86.06,110.88,72.19,70.38,74.0,76.88,39.25,33.38,5.19,62.12,67.5,86.75,72.0
WD50M,2005,104.81,116.75,107.94,100.56,72.94,25.12,267.69,19.88,32.5,53.12,48.56,346.25,69.44
WD50M,2006,61.0,74.0,86.81,89.94,66.5,35.25,45.56,38.81,39.44,57.25,70.69,33.56,61.62
WD50M,2007,65.12,81.69,7.5,59.5,310.25,149.94,328.69,355.81,43.31,62.06,55.94,72.94,56.5
WD50M,2008,53.62,90.75,95.56,71.69,127.5,64.94,77.62,25.5,39.0,62.56,84.69,66.31,70.94
WD50M,2009,104.38,97.38,71.75,121.06,54.0,24.81,101.62,66.69,33.0,66.06,113.38,63.19,74.25
WD50M,2010,107.69,97.56,89.75,47.06,83.56,96.38,95.38,56.19,279.19,79.94,52.94,111.0,83.94
WD50M,2011,71.62,112.38,91.25,85.94,46.38,314.69,195.25,83.44,353.5,44.0,62.69,86.38,79.38
WD50M,2012,78.31,98.56,65.94,82.75,74.69,357.94,27.19,18.56,45.38,86.94,88.12,79.75,66.94
WD50M,2013,64.12,96.88,92.62,76.56,131.19,347.31,173.62,41.88,343.88,76.06,80.88,105.06,77.06
WD50M,2014,71.62,82.38,97.81,56.31,250.69,301.12,2.5,25.06,74.94,67.06,85.81,66.19,64.69
WD50M,2015,102.19,67.12,74.38,110.5,61.38,88.81,14.25,28.25,60.25,39.88,55.06,70.62,71.62
WD50M,2016,103.31,85.38,74.88,80.94,141.19,59.19,65.06,64.19,37.0,23.25,3.06,40.88,68.19
WD50M,2017,31.81,94.69,94.62,96.0,59.62,48.75,83.56,72.56,91.31,20.88,55.12,88.38,71.75
WD50M,2018,95.94,120.31,95.25,81.19,79.88,28.38,124.06,337.88,21.88,84.81,88.44,95.5,83.12
WD50M,2019,65.31,87.56,112.88,79.31,85.56,82.25,309.31,335.88,75.19,41.44,46.94,91.25,78.44
WD50M,2020,101.75,83.06,106.75,76.94,72.69,83.38,242.0,341.19,93.75,102.56,43.75,60.19,81.38
WD50M,2021,69.0,64.69,96.38,77.88,37.19,81.0,64.0,43.19,52.81,105.81,134.56,67.56,72.0
